uid,domain,file_path,var_name,fs_out,BPFO_main_e,BPFO_sb_fr_e,BPFI_main_e,BPFI_sb_fr_e,BSF_main_e,BSF_sb_fr_e,FTF_main_e,BPFI_sbfr_ratio,BPFO_sbfr_ratio,BSF_sbftf_ratio,label,sensor,load_hp,rpm,BPFO,BPFI,BSF,FTF,fr_hz,fault_size_in,bearing_type
M:M:00014,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00015,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00016,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00017,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00018,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00019,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00020,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00021,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00022,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00023,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00024,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00025,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00026,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00027,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00028,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00029,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
M:M:00030,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/M.mat,M,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00000,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00001,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00002,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00003,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00004,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00005,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00006,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00007,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00008,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00009,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00010,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00011,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00012,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00013,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00014,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00015,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00016,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00017,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00018,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00019,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00020,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00021,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00022,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00023,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00024,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00025,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00026,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00027,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00028,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00029,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
N:N:00030,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/N.mat,N,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00000,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00001,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00002,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00003,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00004,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00005,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00006,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00007,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00008,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00009,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00010,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00011,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00012,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00013,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00014,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00015,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00016,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00017,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00018,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00019,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00020,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00021,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00022,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00023,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00024,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00025,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00026,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00027,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00028,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00029,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
O:O:00030,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/O.mat,O,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00000,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00001,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00002,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00003,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00004,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00005,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00006,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00007,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00008,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00009,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00010,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00011,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00012,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00013,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00014,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00015,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00016,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00017,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00018,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00019,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00020,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00021,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00022,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00023,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00024,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00025,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00026,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00027,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00028,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00029,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
P:P:00030,target,/Users/hanibote/Desktop/Modeling/数据集/目标域数据集/P.mat,P,32000,,,,,,,,,,,,,,600,,,,,,,
