uid,group_id,domain,file_path,var_name,label,fault_size_in,load_hp,sensor,bearing_type,outer_loc,rpm,rpm_source,fs_raw,fs,segment_len_s,hop_s,idx_in_file,note,fr_hz,Nd,d_in,D_in,BPFO,BPFI,BSF,FTF
OR014@6_0:X197_DE_time:00001,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,1,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00002,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,2,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00003,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,3,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00004,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,4,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00005,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,5,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00006,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,6,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00007,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,7,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00008,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,8,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00009,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,9,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00010,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,10,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00011,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,11,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00012,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,12,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00013,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,13,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00014,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,14,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00015,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,15,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00016,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,16,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00017,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,17,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00018,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,18,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00019,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,19,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00020,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,20,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00021,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,21,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00022,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,22,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00023,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,23,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00024,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,24,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00025,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,25,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00026,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,26,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00027,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,27,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00028,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,28,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00029,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,29,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_DE_time:00030,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_DE_time,OR,0.014,0,DE,DE,6,1796,var,12000,32000,0.5,0.25,30,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00000,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,0,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00001,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,1,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00002,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,2,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00003,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,3,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00004,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,4,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00005,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,5,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00006,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,6,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00007,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,7,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00008,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,8,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00009,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,9,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00010,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,10,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00011,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,11,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00012,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,12,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00013,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,13,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00014,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,14,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00015,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,15,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00016,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,16,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00017,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,17,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00018,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,18,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00019,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,19,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00020,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,20,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00021,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,21,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00022,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,22,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00023,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,23,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00024,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,24,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00025,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,25,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00026,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,26,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00027,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,27,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00028,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,28,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00029,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,29,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_0:X197_FE_time:00030,OR014@6_0,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,X197_FE_time,OR,0.014,0,FE,DE,6,1796,var,12000,32000,0.5,0.25,30,,29.933,9,0.3126,1.537,107.304,162.096,70.545,11.923
OR014@6_1:X198_BA_time:00000,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,0,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00001,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,1,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00002,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,2,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00003,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,3,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00004,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,4,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00005,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,5,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00006,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,6,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00007,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,7,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00008,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,8,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00009,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,9,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00010,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,10,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00011,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,11,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00012,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,12,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00013,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,13,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00014,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,14,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00015,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,15,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00016,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,16,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00017,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,17,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00018,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,18,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00019,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,19,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00020,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,20,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
OR014@6_1:X198_BA_time:00021,OR014@6_1,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,X198_BA_time,OR,0.014,1,BA,DE,6,1772,var,12000,32000,0.5,0.25,21,,29.533,9,0.3126,1.537,105.87,159.93,69.602,11.763
